eventid,iyear,imonth,iday,extended,resolution,country_txt,provstate,city,specificity,vicinity,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1_txt,targtype2_txt,targsubtype2_txt,corp2,target2,natlty2_txt,targtype3_txt,targsubtype3_txt,corp3,target3,natlty3_txt,gname,gsubname,gname2,gsubname2,motive,guncertain1,guncertain2,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,compclaim,weaptype1_txt,weapsubtype1_txt,weaptype2_txt,weapsubtype2_txt,weaptype3_txt,weapsubtype3_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,ishostkid,nhostkid,nhostkidus,nhours,ndays,ransom,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
201808140039,2018,8,14,0,,United Kingdom,Northern Ireland,Belfast,1.0,0,"08/14/2018: Assailants set fire to a residence in New Lodge Road area , Belfast, Northern Ireland, United Kingdom. There were no reported casualties. This was one of three related incidents to occur on New Lodge road on this day. No group claimed responsibility for the incident.",1,1,1,0,,,1.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,76.0,House/Apartment/Residence,Not Applicable,House,Northern Ireland,,,,,,,,,,,Unknown,,,,,0.0,,0,-99.0,0.0,0,,,,,,,Incendiary,Arson/Fire,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,,,,,,,,,"""'Sinister' fires at Belfast homes - residents 'lucky to be alive';  ,"" Belfast Telegraph, August 14, 2018.",,,START Primary Collection,-9,-9,1,1,"201808140039, 201808140040, 201808140041"
201808140040,2018,8,14,0,,United Kingdom,Northern Ireland,Belfast,1.0,0,"08/14/2018: Assailants set fire to a residence in New Lodge Road area , Belfast, Northern Ireland, United Kingdom. There were no reported casualties. This was one of three related incidents to occur on New Lodge road on this day. No group claimed responsibility for the incident.",1,1,1,0,,,1.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,76.0,House/Apartment/Residence,Not Applicable,House,Northern Ireland,,,,,,,,,,,Unknown,,,,,0.0,,0,-99.0,0.0,0,,,,,,,Incendiary,Arson/Fire,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,,,,,,,,,"""'Sinister' fires at Belfast homes - residents 'lucky to be alive';  ,"" Belfast Telegraph, August 14, 2018.",,,START Primary Collection,-9,-9,1,1,"201808140039, 201808140040, 201808140041"
201808140041,2018,8,14,0,,United Kingdom,Northern Ireland,Belfast,1.0,0,"08/14/2018: Assailants set fire to a residence in New Lodge Road area , Belfast, Northern Ireland, United Kingdom. There were no reported casualties. This was one of three related incidents to occur on New Lodge road on this day. No group claimed responsibility for the incident.",1,1,1,0,,,1.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,76.0,House/Apartment/Residence,Not Applicable,House,Northern Ireland,,,,,,,,,,,Unknown,,,,,0.0,,0,-99.0,0.0,0,,,,,,,Incendiary,Arson/Fire,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,,,,,,,,,"""'Sinister' fires at Belfast homes - residents 'lucky to be alive';  ,"" Belfast Telegraph, August 14, 2018.",,,START Primary Collection,-9,-9,1,1,"201808140039, 201808140040, 201808140041"
201808150020,2018,8,15,0,,United Kingdom,England,Birmingham,1.0,0,"08/15/2018: Assailants used a catapult to fire ball bearings at Masjid Qamarul Islam at 168 Fosbrooke Road in Birmingham, England, United Kingdom. There were no reported casualties in the incident. This was one of two similar attacks targeting mosques in Birmingham on the same day. No group claimed responsibility for the incident.",1,1,1,0,,,1.0,1,0,8,Unarmed Assault,,,,,15,Religious Figures/Institutions,86.0,Place of Worship,Masjid Qamarul Islam Mosque,Mosque,Great Britain,,,,,,,,,,,Unknown,,,,,0.0,,0,-99.0,0.0,0,,,,,,,Other,,,,,,Ball bearings launched from a catapult were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,,,,,,,,,"""Thugs attack Birmingham mosques with CATAPULTS amid tensions after Westminster attack,"" Daily Star Online, August 16, 2018.",,,START Primary Collection,-9,-9,1,1,"201808150020, 201808150021"
201808150021,2018,8,15,0,,United Kingdom,England,Birmingham,1.0,0,"08/15/2018: Assailants used a catapult to fire ball bearings at Al-Hijrah Mosque at 59 Hob Moor Road in Birmingham, England, United Kingdom. There were no reported casualties in the incident. This was one of two similar attacks targeting mosques in Birmingham on the same day. No group claimed responsibility for the incident.",1,1,1,0,,,1.0,1,0,8,Unarmed Assault,,,,,15,Religious Figures/Institutions,86.0,Place of Worship,Al-Hijrah Mosque,Mosque,Great Britain,,,,,,,,,,,Unknown,,,,,0.0,,0,-99.0,0.0,0,,,,,,,Other,,,,,,Ball bearings launched from a catapult were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,,,,,,,,,"""Thugs attack Birmingham mosques with CATAPULTS amid tensions after Westminster attack,"" Daily Star Online, August 16, 2018.",,,START Primary Collection,-9,-9,1,1,"201808150020, 201808150021"
201808160010,2018,8,16,0,,United States,Mississippi,Tupelo,1.0,0,"08/16/2018: An assailant threw a Molotov cocktail into the Belden United Methodist Church in Tupelo, Mississippi, United States. There were no reported casualties, but a storage room was damaged in the fire. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86.0,Place of Worship,Belden United Methodist Church,Church,United States,,,,,,,,,,,Unknown,,,,,0.0,,0,-99.0,0.0,0,,,,,,,Incendiary,Molotov Cocktail/Petrol Bomb,,,,,A Molotov cocktail was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,,,,,,,,,"""A Local Church Catches On Fire, Arson Is Suspected,"" WCBI, August 22, 2018.",,,START Primary Collection,-9,-9,0,-9,
201808190012,2018,8,19,0,,United Kingdom,Northern Ireland,Londonderry,1.0,0,"08/19/2018: Assailants threw a petrol bomb at a civilian residence on Stradowen Drive in Strathyfoyle, Londonderry, Northern Ireland, United Kingdom. There were no reported injuries and no group claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,76.0,House/Apartment/Residence,Not Applicable,House,Northern Ireland,,,,,,,,,,,Unknown,,,,,0.0,,0,-99.0,0.0,0,,,,,,,Incendiary,Molotov Cocktail/Petrol Bomb,,,,,A petrol bomb was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,,,,,,,,,"""Damage caused to Derry property in suspected petrol bomb attack,"" Highland Radio, August 20, 2018.","""Petrol bomb house attack,"" The Mirror (The Daily Mirror and The Sunday Mirror), August 21, 2018.",,START Primary Collection,-9,-9,1,1,
201808200021,2018,8,20,0,,United Kingdom,Northern Ireland,Belfast,1.0,0,"08/20/2018: Assailants set fire to, and threw paint bombs at Connolly House Offices on 147 Andersontown Road, Belfast, Northern Ireland, United Kingdom. There were no casualties but the building was damaged. No group claimed responsibility for the attack.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,84.0,Political Party Member/Rally,Sinn Fein,Connolly House Offices,Northern Ireland,,,,,,,,,,,Unknown,,,,,0.0,,0,-99.0,0.0,0,,,,,,,Incendiary,Arson/Fire,Other,,,,Fire and paint bombs were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,,,,,,,,,"""Early morning arson and paint bomb attack on Sinn Féin’s Connolly House HQ,"" Belfast Media, August 20, 2018.","""Police investigating arson attack at Sinn Fein offices,"" News Letter, August 20, 2018.",,START Primary Collection,-9,-9,1,1,
201808200022,2018,8,20,0,,United States,Indiana,Merrillville,1.0,0,"08/20/2018: An assailant physically assaulted Reverend Basil John Husko inside of the St. Michael Byzantine Catholic Church in Merrillville, Indiana, United States. Husko was injured in the attack. The assailant repeatedly shouted ""this is for all the little kids"" during the assault. Sources noted that this was likely in reference to a recent report on sexual abuse in the Catholic church.",1,1,1,0,,,0.0,1,0,8,Unarmed Assault,,,,,15,Religious Figures/Institutions,85.0,Religious Figure,St. Michael Byzantine Catholic Church,Priest: Reverend Basil John Hutsko,United States,,,,,,,,,,,Unknown,,,,"An unknown individual claimed responsibility for the incident and stated ""This is for all the little kids."" Sources noted that this was likely in reference to a recent report on sexual abuse in the Catholic church.",0.0,,0,1.0,0.0,1,8.0,Personal claim,,,,,Melee,"Hands, Feet, Fists",,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,,,,,,,,,,"""Indiana priest attacked by a man yelling, 'this is for all the little kids',"" CNN, August 22, 2018.","""Indiana priest assaulted in possible hate crime attack,"" New York Daily News, August 22, 2018.","""Merrillville Priest Attacked in Church, Assailant Yells, ""This is for all the kids!"","" WIBC, August 22, 2018.",START Primary Collection,-9,-9,0,-9,
201808220010,2018,8,22,0,,United Kingdom,Northern Ireland,Belfast,1.0,0,"08/22/2018: Security forces discovered and safely destroyed two pipe bombs near a community center on Churchill Street in New Lodge, Belfast, Northern Ireland, United Kingdom. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,0,0,3,Bombing/Explosion,,,,,20,Unknown,,,Unknown,Unknown,Northern Ireland,,,,,,,,,,,Unknown,,,,,0.0,,0,-99.0,0.0,0,,,,,,,Explosives,Pipe Bomb,,,,,Two pipe bombs were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,"""Two 'pipe bombs' found in north Belfast,"" ITV.com, August 22, 2018.","""Viable devices found after north Belfast security alert,"" News Letter, August 22, 2018.",,START Primary Collection,-9,-9,1,1,
201808220013,2018,8,22,0,,United States,Mississippi,Tupelo,1.0,0,"08/22/2018: An assailant threw a Molotov cocktail into a Christian school in Tupelo, Mississippi, United States. No further information is available.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,8,Educational Institution,49.0,School/University/Educational Building,Unknown,Christian School,United States,,,,,,,,,,,Unknown,,,,,0.0,,0,-99.0,0.0,0,,,,,,,Incendiary,Molotov Cocktail/Petrol Bomb,,,,,A Molotov cocktail was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,,,,,,,,,"""A Local Church Catches On Fire, Arson Is Suspected,"" WCBI, August 22, 2018.",,,START Primary Collection,-9,-9,0,-9,
201808250019,2018,8,25,0,,United Kingdom,Northern Ireland,Carrickfergus,1.0,0,"08/25/2018: Security forces discovered and destroyed an explosive device outside a house on Marshallstown Road, Carrickfergus, Northern Ireland, United Kingdom. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,0,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,76.0,House/Apartment/Residence,Not Applicable,House,Northern Ireland,,,,,,,,,,,Unknown,,,,,0.0,,0,-99.0,0.0,0,,,,,,,Explosives,Unknown Explosive Type,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,"""Viable explosive device could have killed someone, police warn,"" Lancaster & Morecambe Citizen, August 26, 2018.",,,START Primary Collection,-9,-9,1,1,
201808280029,2018,8,28,0,,United Kingdom,Scotland,Edinburgh,1.0,0,"08/28/2018: An assailant equipped with a Molotov cocktail set fire to the Guru Nanak Sikh temple at 1 Sheriff Brae in Leith, Edinburgh, Scotland, United Kingdom. There were no casualties, but the temple was extensively damaged in the fire. This was one of two attacks on religious building in Leith carried out by the same assailant on the same day. An unaffiliated individual, identified as Paul Johnson, claimed responsibility for the incident and stated ""...his issues are with religion and God in general.""",1,1,1,0,,,1.0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86.0,Place of Worship,Guru Nanak Sikh Temple,Temple,Great Britain,,,,,,,,,,,Unknown,,,,"An unaffiliated individual, identified as Paul Johnson, claimed responsibility for the incident and stated ""...his issues are with religion and God in general.""",0.0,,1,1.0,1.0,1,8.0,Personal claim,,,,,Incendiary,Gasoline or Alcohol,,,,,Gasoline was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,,,,,,,,,"""Gurdwara attacked in Edinburgh,"" The Hindu, August 29, 2018.","""Extensive damage to Leith Sikh temple in arson attack,"" Scotsman, August 28, 2018.",,START Primary Collection,-9,-9,1,1,"201808280029, 201808280030"
201808280030,2018,8,28,0,,United Kingdom,Scotland,Edinburgh,1.0,0,"08/28/2018: An assailant set fire to the Leith Methodist Church at 1 Junction Place in Leith, Edinburgh, Scotland, United Kingdom. There were no casualties, but the front door damaged in the fire. This was one of two attacks on religious buildings in Leith carried out by the same assailant on the same day. An unaffiliated individual, identified as Paul Johnson, claimed responsibility for the incident and stated ""...his issues are with religion and God in general.""",1,1,1,0,,,1.0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86.0,Place of Worship,Leith Methodist Church,Church,Great Britain,,,,,,,,,,,Unknown,,,,"An unaffiliated individual, identified as Paul Johnson, claimed responsibility for the incident and stated ""...his issues are with religion and God in general.""",0.0,,1,1.0,1.0,1,8.0,Personal claim,,,,,Incendiary,Gasoline or Alcohol,,,,,Gasoline was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,,,,,,,,,"""Extensive damage to Leith Sikh temple in arson attack,"" Scotsman, August 28, 2018.",,,START Primary Collection,-9,-9,1,1,"201808280029, 201808280030"
201808290038,2018,8,29,0,,United Kingdom,Northern Ireland,Londonderry,1.0,0,"08/29/2018: Assailants threw a petrol bomb at a residence in Strathfoyle, Londonderry, Northern Ireland, United Kingdom. There were no reported casualties. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,76.0,House/Apartment/Residence,Not Applicable,House,Northern Ireland,,,,,,,,,,,Unknown,,,,,0.0,,0,-99.0,0.0,0,,,,,,,Incendiary,Molotov Cocktail/Petrol Bomb,,,,,A petrol bomb was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,,,,,,,,,"""Appeal after petrol bomb attack in Strathfoyle,"" European Union News, August 29, 2018.",,,START Primary Collection,-9,-9,1,1,
201809020030,2018,9,2,0,,United States,Tennessee,Chattanooga,1.0,0,"09/02/2018: Assailants set fire to the Piney Woods Baptist Church in Chattanooga, Tennessee, United States. There were no reported casualties, but the church was damaged in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86.0,Place of Worship,Piney Woods Baptist Church,Church,United States,,,,,,,,,,,Unknown,,,,,0.0,,0,-99.0,0.0,0,,,,,,,Incendiary,Arson/Fire,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,,,,,,,,,"""Arson Suspected In Fire At Piney Woods Baptist Church Sept. 2; Reward Offered For Information,"" Chattanoogan, September 12, 2018.","""Arson suspected in church fire,"" Chattanooga Times Free Press, September 12, 2018.",,START Primary Collection,-9,-9,0,-9,
201809060030,2018,9,6,0,,United States,Wyoming,Laramie,1.0,0,"09/06/2018: An assailant set fire to a Republican Party headquarters in Laramie, Wyoming, United States. There were no reported casualties in the attack. Police arrested a 27-year-old suspect who plead guilty to carrying out the incident.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,84.0,Political Party Member/Rally,Republican Party,Headquarters,United States,,,,,,,,,,,Anti-Republican extremists,,,,,0.0,,1,1.0,1.0,1,8.0,Personal claim,,,,,Incendiary,Arson/Fire,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,,,,,,,,,"""Man charged with Republican headquarters fire in Laramie,"" Wyoming Tribune-Eagle, October 25, 2018.","""Federal authorities offer reward for Wyoming man suspected of GOP office arson,"" Billings Gazette, October 25, 2018.","""Man Indicted After Fire Incident At Wyoming Republican Party Office,"" Legal Monitor Worldwide, October 29, 2018.",START Primary Collection,-9,-9,0,-9,
201809120013,2018,9,12,0,,United Kingdom,Northern Ireland,Londonderry,1.0,0,"09/12/2018: Assailants shot and injured a civilian in his home in Oakland Park, Londonderry, Northern Ireland, United Kingdom. No group claimed responsibility for the attack.",1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Not Applicable,Civilian,Northern Ireland,,,,,,,,,,,Unknown,,,,,0.0,,0,3.0,0.0,0,,,,,,,Firearms,Unknown Gun Type,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,,,,,,,,,,"""Man shot in Londonderry paramilitary style attack,"" ITV.com, September 13, 2018.",,,START Primary Collection,-9,-9,1,1,
201809150028,2018,9,15,0,,United States,Wisconsin,New Berlin,1.0,0,"09/15/2018: An explosive device detonated near the 18300 block of West Coffee road in New Berlin, Wisconsin, United States. There were no reported casualties. No group claimed responsibility for the incident.",0,1,1,1,2.0,Other Crime Type,0.0,1,0,3,Bombing/Explosion,,,,,20,Unknown,,,Unknown,Unknown,United States,,,,,,,,,,,Unknown,,,,,0.0,,0,-99.0,0.0,0,,,,,,,Explosives,Pipe Bomb,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,"There is doubt that this incident meets terrorism-related criteria. Sources noted that the explosive devices may have been targeting a natural gas pipeline, though the specific motive for the incident is not known.","""Pipe bombs used in New Berlin blasts,"" The Freeman (Waukesha, WI), October 26, 2018.","""Several people of interest in New Berlin pipe bomb explosions,"" CBS 58, October 26, 2018.",,START Primary Collection,-9,-9,0,-9,
